N,P,K,temperature,humidity,ph,rainfall,label
31,10,8,20.582396294786605,94.55846614689291,6.615943432264402,113.40478421483695,Orange
12,6,11,13.498413938370613,92.81612238284043,6.99676076494317,118.02482951778265,Orange
18,8,14,33.6824079212863,93.89453126105772,7.198138686380371,115.84933017335833,Orange
38,28,6,16.727646828701033,94.59814656980743,6.368579913717723,109.7593222455071,Orange
16,23,8,34.45489464886613,92.97483385894114,6.0872580920133865,119.2981801759214,Orange
29,11,5,28.032588723102606,92.78933503895442,7.080447149238104,106.39079754115248,Orange
29,27,5,31.57700134153675,90.90357213978797,6.434243555149524,102.0981308217812,Orange
33,22,12,23.509819388035318,92.7855151943667,6.200149919489614,109.5104629100512,Orange
20,13,13,14.35270746977545,90.75629614132107,6.219841587616335,107.15466841113155,Orange
33,21,7,30.944076237782195,91.66833889974126,6.045423868581948,107.12262955407878,Orange
25,15,8,19.674762776146558,92.76776295402725,6.804938709418586,108.66658612328101,Orange
13,6,14,24.228341394863463,91.65938979895746,6.903801758292515,111.10357597201121,Orange
18,19,5,30.807943261485196,93.60044004465794,7.16404815959207,109.87346419103794,Orange
29,9,10,23.671407931447206,92.57713016799367,6.135889993547196,115.44514595382515,Orange
27,10,13,17.276628362655845,90.22331157129825,6.750346725478061,118.9375019594905,Orange
31,21,10,15.136426406745478,94.02017451466423,7.388163527299104,117.63297272024275,Orange
20,13,9,20.36429062848739,90.01831508487537,7.1866627575790805,106.99917984396778,Orange
53,63,56,27.51577726301039,92.53212215781527,6.833792494264244,81.71192435488577,Papaya
60,69,54,41.19378801086457,94.07408873889688,6.9139504413248565,179.77085824381913,Papaya
54,63,51,30.65674234741339,91.30622353764663,6.689152361089776,245.99554179209076,Papaya
53,53,49,42.26155434522913,91.29288475726845,6.878542629126987,118.69244760947626,Papaya
51,49,50,33.77699229565498,93.79361804764173,6.968746404536978,246.08120301190695,Papaya
57,55,47,27.12723017239047,91.62459527593168,6.756523685972436,119.64050814323163,Papaya
48,54,57,27.192573506495435,92.37223628566706,6.665170318437465,89.05657077602913,Papaya
33,46,58,40.957415053372685,91.47933563420132,6.987640714103522,53.777610489576965,Papaya
47,57,49,43.95635533996923,90.12628051860989,6.6159302582162836,247.8883085337189,Papaya
56,59,47,26.51693022899382,94.73907597630347,6.67266134574829,158.80270328057594,Papaya
36,53,47,38.99377915387454,94.27392417091234,6.778147513950675,104.12589942606745,Papaya
54,65,54,39.13638298218352,90.65341680859898,6.895625298796265,216.28857125833088,Papaya
51,53,50,36.19273607470152,90.59529415270342,6.734737856530757,242.14557440528856,Papaya
46,52,55,30.339078959640823,92.05387528184586,6.748466117464168,105.95789357923276,Papaya
32,64,58,42.34635153844623,92.99738135272473,6.588886276759175,70.76091874414944,Papaya
54,59,47,35.642990963078546,93.01884437443834,6.983564105498053,179.3528528145375,Papaya
38,63,57,36.34902447886182,92.23465643360295,6.900465320368944,121.79608554977952,Papaya
56,58,46,36.66875893128986,92.12495851810863,6.916792132742336,104.514473039675,Papaya
48,48,54,26.79970922402596,91.1073349110968,6.692776821988137,73.82788986534806,Papaya
62,66,50,38.44398845278596,93.39274624058429,6.69944832517666,47.1368467461866,Papaya
41,49,50,33.92839859672569,90.82741042296855,6.979781183995263,135.7943099843883,Papaya
51,53,57,34.1076090702428,90.88220990600874,6.980756374620689,142.96323929897002,Papaya
66,67,46,31.371309536856483,92.1186848283899,6.5784511886328,71.29468966724552,Papaya
44,52,59,42.3097408268545,93.8466909864726,6.525672125900644,205.7922457928572,Papaya
39,68,59,32.944141527879154,94.91198018045449,6.730694334490625,203.62748636347203,Papaya
60,47,49,42.449758978644084,92.96725286930669,6.712970927606593,59.362096127003134,Papaya
39,48,55,31.415802072885146,94.41739579989715,6.8697156911960215,63.41248824846676,Papaya
45,54,55,42.34440237501067,91.68769241126866,6.876762380564454,219.77534741124418,Papaya
68,55,46,30.47972795273016,90.63871207341427,6.699037887373922,67.66880140496013,Papaya
51,49,57,37.879831194448315,90.83835021305174,6.996346242319673,144.35918714155218,Papaya
47,53,52,43.937719422865605,90.45493694279367,6.805704609543807,167.69700551541183,Papaya
62,64,45,34.60720395568872,93.83807791888115,6.611991324926496,219.95799995149446,Papaya
31,57,45,30.125479251300455,94.54917827685767,6.553271833370806,160.33208741664558,Papaya
54,50,50,25.577134426640995,94.02560365782074,6.804523082036114,216.39824657245757,Papaya
64,45,52,26.489362549349845,93.58271593837996,6.777414723388921,153.17468270108944,Papaya
56,62,50,28.145343646793854,93.11916318457268,6.945970541170829,166.52520603004348,Papaya
36,50,54,38.10215994882121,90.6820035304759,6.8061307922989425,222.09582369053203,Papaya
69,57,52,40.38236229582021,92.7516206956689,6.709104097046867,99.35688834966078,Papaya
54,55,59,25.4069608304098,91.54765499764704,6.9720580389658275,142.41776599155497,Papaya
66,48,45,25.98764275898557,93.09177228717492,6.798562379425663,240.49256344123947,Papaya
49,45,53,34.47957235115085,94.48579232878527,6.811484718051686,220.91583629272375,Papaya
45,54,51,31.8221862571678,94.74078860705384,6.981178607084075,88.04396511652689,Papaya
63,59,48,27.055887223047804,93.6552697717576,6.58840459365436,239.3013869193397,Papaya
65,56,47,38.38871966166802,90.8650728452781,6.931086488828722,241.64826892822984,Papaya
44,50,56,35.20562746080919,94.37888554622683,6.596574644667622,223.07064057985053,Papaya
54,51,47,34.33324809887855,90.11001657609712,6.743643516128221,49.692019524791064,Papaya
43,61,52,40.34291564192728,93.84366894429746,6.5229619932455005,169.99748329076866,Papaya
61,56,51,39.554258066572544,90.1976480032027,6.955552996706525,249.71397949263957,Papaya
42,62,55,28.820403128464903,91.40793241479027,6.631413049989951,233.25866130069173,Papaya
63,69,48,43.86982326552983,92.48443981879932,6.619436799984102,88.55594789008987,Papaya
38,64,57,41.25164642081234,91.71137584465883,6.583478027892702,218.37812536999172,Papaya
67,60,51,40.53663899430808,92.40932183016906,6.792418114964316,78.29602899856442,Papaya
65,58,51,23.615520094913826,93.84325800167527,6.605268940905897,127.20226847510469,Papaya
50,48,57,32.02478484001598,92.17992402166661,6.736661902711483,125.33739562490244,Papaya
42,50,55,34.27260388037216,94.68798256416784,6.830588303116944,119.46640643139929,Papaya
68,59,57,41.129743123780116,92.29648097355516,6.770288838964725,158.93428870922756,Papaya
42,69,55,39.42748642112119,93.40634696880977,6.7648959250939695,169.09239905102234,Papaya
40,57,51,37.46949735281832,91.13975160536378,6.847751224467621,153.98586455854698,Papaya
54,60,48,30.746427717898687,94.4707454545505,6.852170906924798,70.23318700077152,Papaya
54,59,51,34.50583317070082,94.21253833121584,6.927574792677031,123.4630800521273,Papaya
55,57,51,39.03859327725081,93.83839169712593,6.709661311888519,143.03000434652532,Papaya
65,51,47,23.51072742605031,92.96066754946006,6.597926168028268,48.64304726166375,Papaya
47,63,59,27.045830752398285,92.67195683193644,6.534823622498423,92.005498917456,Papaya
41,49,58,28.12048400928671,91.13577168588249,6.872985254385393,111.66746389958898,Papaya
47,69,53,27.51973026051786,94.63845497987279,6.552077227764938,227.47329155792528,Papaya
39,55,50,37.41669505676825,92.11116164513616,6.613384065543902,133.5081464019405,Papaya
31,47,54,39.968862805533234,90.00911121583935,6.732382392218343,148.9583782069389,Papaya
65,51,57,24.553747324210857,93.81900739273338,6.709115623738477,165.02154177076815,Papaya
50,69,55,28.61195869709126,94.63551517853611,6.887347256930885,74.25628246116295,Papaya
62,69,48,33.7818335059439,92.58722529429798,6.906169148387321,114.78659118278303,Papaya
57,56,45,28.65130829158107,92.3487404678113,6.600270621455255,142.8473430200533,Papaya
30,47,57,38.911157348867356,91.91432224666349,6.769658006250004,157.77092105853194,Papaya
56,47,45,30.761867408698457,93.35241399524843,6.812583074337968,153.82766825232216,Papaya
55,68,49,35.52070032674363,94.20725251319396,6.5308342679323275,179.7809530981698,Papaya
59,59,58,40.721976043580696,91.69428839645622,6.893303102179691,236.32951980962932,Papaya
45,69,46,36.3608689817013,92.40064852714411,6.895836897794302,79.99662539292318,Papaya
45,48,54,23.88604479619409,92.15423290258043,6.684791365440305,231.84555037094944,Papaya
31,54,52,42.03689247845695,92.06669984787735,6.968510896849299,169.34752933762908,Papaya
66,45,59,39.638854564187184,94.16106992513146,6.541758457037372,90.99620393706117,Papaya
31,46,48,36.47535661237897,94.64057317237213,6.979662194313751,45.77204219452834,Papaya
63,55,58,37.057471924873624,90.43012122810964,6.784044979332149,209.65715260915317,Papaya
49,49,50,33.27831096251708,90.38438942517242,6.810282647188732,143.7756044441715,Papaya
33,53,49,34.36495647442215,90.46147672340254,6.579039100075741,68.60690871938317,Papaya
38,54,50,42.09183118946089,94.68236588338948,6.7378712372176315,138.37023595530155,Papaya
49,60,55,29.91196767985373,91.82053250426436,6.9488529289539365,120.54762035947269,Papaya
37,48,59,42.88113202650176,93.9139929338039,6.85334374449844,248.23815494355986,Papaya
65,60,48,34.46051046925589,92.89674875561516,6.719711955515746,80.4346283169987,Papaya
52,54,58,38.07115074804385,92.02033160343308,6.9100073105988224,238.9052528241042,Papaya
47,58,45,42.289376865599635,90.07764259784693,6.984353497211992,140.45572106457956,Papaya
36,53,45,35.481641698837024,92.75106457625293,6.843337835542977,242.31790919578154,Papaya
46,56,54,39.844267741006945,91.9440718199281,6.709370362702582,164.25801273592828,Papaya
33,56,48,28.748921254888987,94.16422751728936,6.604546776118991,74.05912779626058,Papaya
35,69,52,34.48906709173015,90.9182654458198,6.62605329680652,188.94541139540704,Papaya
52,64,55,35.922676223360284,92.03867017440503,6.881967509149551,241.54027238988056,Papaya
36,54,46,25.090799673850025,92.93579268311689,6.864520120512623,71.86911914071405,Papaya
42,48,56,25.94845252223335,90.30278327525626,6.923262894823651,49.289444564415334,Papaya
32,65,45,43.80901693983263,94.39625152545864,6.814716462326727,218.74486900052858,Papaya
50,53,59,28.669912021452166,94.20564970106372,6.812035134452709,218.95410254977438,Papaya
67,63,51,23.602423116993258,93.23320875999053,6.769293101266693,219.3376474007889,Papaya
39,53,54,35.799460712539634,92.57151727555112,6.510619038700508,218.1628689799354,Papaya
10,26,31,28.365261218129007,90.79291238583217,5.617273002025487,161.4738226600795,Coconut
37,27,34,27.25322958688251,92.60768967170934,5.705710166570166,158.67676349214915,Coconut
14,7,26,27.943843866822316,94.38706602755552,5.951875346083826,202.09301123314896,Coconut
28,7,30,26.055591925078684,92.86088101222043,6.075507116513283,130.3116617243788,Coconut
12,21,30,27.246282258802566,94.1439156636046,5.906790729666809,203.32957955240963,Coconut
28,16,27,26.104384727319058,93.49527933296623,5.786959936691213,181.41524675865537,Coconut
12,7,32,26.990688332508693,93.20694867769389,5.705070739657427,179.48288858658017,Coconut
32,13,27,28.30347695072769,92.55092010851466,5.809264638701486,186.28232659888164,Coconut
21,7,29,27.61236960372593,90.14762754821093,5.922224095048903,170.01779849135727,Coconut
35,11,29,25.86402590432884,92.19507909413151,5.609795099741094,192.53861715990507,Coconut
25,10,25,25.80515818628572,91.29597372619372,6.138847026311356,179.9030539602236,Coconut
13,14,29,28.821203892551722,90.61024076036759,5.896999771305449,179.54403436597588,Coconut
25,15,34,27.472467790057355,93.36863129999695,6.116196799024943,169.3675454583239,Coconut
31,24,27,25.949256687090895,90.75799039086031,6.07303393830219,195.29882070273408,Coconut
15,21,25,25.719071381848863,90.5899938649649,6.2944036228943245,164.73240177948443,Coconut
22,24,33,25.99729707300573,92.68417310716211,5.541357792179957,207.2499213883099,Coconut
39,19,29,27.03125345863353,92.28645066545769,6.4175721838369615,179.22541187896024,Coconut
33,28,32,25.01875412419082,93.87940020689362,5.958928278177005,163.6952338912995,Coconut
10,14,31,25.45031298709974,91.57018446597303,6.100614377706274,181.34824275038613,Coconut
14,8,32,28.218113418399714,94.07633160681218,6.290219025425612,141.70743184480003,Coconut
24,28,30,26.944100547903084,90.51545280115415,5.775204088442498,179.21271110052146,Coconut
31,6,30,27.342342685935662,93.32594681133844,6.27430524789376,164.26375435790567,Coconut
28,27,34,28.81935986355238,90.45331453301817,6.1699987911418495,199.01605989842034,Coconut
34,26,33,27.367021765284115,94.90073440425172,6.405479833453203,139.283247280341,Coconut
37,23,29,26.592891125199255,91.32222863486656,6.223565439637019,152.38629163121067,Coconut
30,21,33,27.937344321116118,94.96263723809975,6.375649352558764,215.08844333355782,Coconut
34,21,25,27.70038645370974,92.9078840553552,5.599822525017045,202.50850248715727,Coconut
13,14,33,28.756733284996336,93.14882398762869,6.23616978122953,173.82157125111038,Coconut
26,17,25,27.13328517585675,91.34616977181021,6.224548280594521,170.16743497098963,Coconut
34,29,31,25.63703554836382,91.34867443829647,6.038426292972166,187.112773813761,Coconut
16,24,29,26.833569329629086,90.43580257311979,6.202054472220374,228.5366768880984,Coconut
27,28,25,27.51655184538478,90.45922024050866,5.8147946703267035,207.03252314516953,Coconut
13,24,29,25.90491523650453,92.99877626117464,6.4982544141408844,190.12125915701472,Coconut
19,26,34,27.868985239714966,93.11172731953201,6.4312994246929875,145.65722283235976,Coconut
20,23,34,27.666009388299035,91.24750037634982,5.5226586528187696,158.8698404374986,Coconut
11,5,29,28.58508116597939,92.38204440689515,5.570540953757467,225.59751503228057,Coconut
16,8,34,28.743145937933193,93.7316606755969,5.970439611373733,211.6038236642619,Coconut
14,15,26,28.89826580880724,92.12687665932074,6.371998365898071,183.88105839948983,Coconut
21,24,32,28.887931895632548,93.55741433121031,5.5700217259240965,213.24006650185038,Coconut
11,16,30,25.251104088321544,94.01051622445605,5.679988084699432,186.9184340734609,Coconut
19,17,28,27.315424125893113,94.17654393821438,5.711277138072253,184.7724012339521,Coconut
20,12,31,26.191734520532666,92.39699368395705,6.335268882023855,193.38252624135686,Coconut
25,14,30,27.024148072783195,90.97010757446985,6.26142661823855,199.95569849780938,Coconut
20,22,26,25.576862529944158,92.95803811624828,6.017328886384411,137.1294305441399,Coconut
38,19,31,28.136174127587232,92.38762865544807,6.3144985124520865,146.83035464379878,Coconut
18,17,31,26.388015867120686,94.82135759122589,6.156221946451893,208.3241930585781,Coconut
14,25,32,25.959617563287484,91.67361916484144,6.049691648663227,132.12309861430427,Coconut
10,9,25,25.013324736391272,90.13755390312876,5.8436886039144245,223.9941323720338,Coconut
10,8,33,27.80515576891108,91.44587873491281,6.372068757037116,196.30744760789105,Coconut
13,28,32,27.496377305612313,94.89982469292937,5.606092814422345,227.23736613102568,Coconut
11,27,34,25.023448799499853,90.2453190536999,6.34341652339752,175.83326372264878,Coconut
13,13,33,26.742605341412133,94.28504257685046,5.89796466465531,183.65036724290047,Coconut
14,21,28,25.50219209371597,92.64727594073713,5.619710201248611,174.03427584817598,Coconut
32,8,31,28.62198026131373,90.2487505950398,5.721362212716497,138.36520070204512,Coconut
22,26,34,26.402114354264878,94.26699326399222,5.55103948879716,197.55612751113625,Coconut
27,25,33,28.129630692846984,91.86933706808254,5.716232005850999,168.9483362925122,Coconut
14,16,32,28.33139069269977,92.81759426749511,5.709927129524807,132.04521422877914,Coconut
27,22,29,27.57362935955006,90.32942165250047,6.010237178710549,141.96789055360819,Coconut
32,24,33,25.934241536351653,94.48029753006853,5.954914645912013,131.61852687991183,Coconut
35,20,25,25.00191170371625,92.27668884815358,6.48060365190034,151.52594099956804,Coconut
32,15,30,25.42873596512116,94.26316112767172,5.843262522751271,208.39052131769802,Coconut
27,18,29,28.419353437001938,93.5691748962201,5.795312238790709,206.1774941071516,Coconut
24,6,29,26.053930236724817,93.54520907476406,5.84752444881084,149.84787100603722,Coconut
35,23,29,27.569352976027073,93.13911199261152,6.057564476068059,172.3245513266484,Coconut
30,7,30,26.956333270012273,90.33982230045712,6.196192884614254,135.69556945911017,Coconut
12,27,28,27.75194717382278,90.98490777745872,5.9438752305478495,225.60791114771303,Coconut
25,26,26,27.970241581173106,92.39650303812942,5.741529546699275,198.78900056149425,Coconut
22,7,26,28.896748551955902,94.10928016686452,6.209677368835134,189.73499861707842,Coconut
28,16,29,27.19151658107355,90.83490103940638,6.155873531716755,187.1073284398556,Coconut
16,22,29,27.135789739583526,94.64120055604437,6.107939995237886,151.92403378450175,Coconut
10,11,27,25.149753933529855,92.10224367763367,5.545010133408551,132.7180013196816,Coconut
33,24,26,25.70469188611276,92.45411322562005,5.54430421748121,201.00113205057835,Coconut
17,28,28,25.515526908448425,94.71549728177861,6.230761023256992,185.9770435920767,Coconut
15,19,29,28.98187176607667,93.3451228562624,6.306300241197571,207.0332309292696,Coconut
12,24,28,28.40391077056919,92.54124490261758,6.0858954550776225,151.49878943010137,Coconut
23,7,31,26.766389117843236,91.59098093989685,6.403442877001521,221.96359250240025,Coconut
32,25,33,26.73212978357908,92.9586772000035,5.571755303632349,161.3965938202466,Coconut
12,19,31,28.36412094095639,93.09904882608352,6.435549998370057,140.8933235017805,Coconut
12,16,26,28.048752906224653,94.9327792329707,5.874794773802363,136.05279596219964,Coconut
21,28,34,26.783353082267823,93.57016300402348,5.884590672650943,193.66560525159395,Coconut
39,23,29,28.772522782022584,90.318613648542,6.086882601287183,214.06328257392613,Coconut
12,13,33,26.840622299391846,90.87820753457943,6.122219570242599,186.93703389281694,Coconut
30,12,33,27.06148908963992,94.49413115608436,6.4077489430566015,174.26403979848624,Coconut
34,11,34,27.46009814172187,94.2115446915525,5.737562006956286,155.39137161892825,Coconut
25,12,28,25.994216437117725,93.27449611380858,6.395905577785748,202.98435830620085,Coconut
17,25,33,25.030190209562146,91.84252044493624,6.434500128976616,190.22730094048796,Coconut
28,8,26,27.72996098047604,92.00970722402364,6.240161916523653,146.7618420635087,Coconut
16,15,26,28.765473238383706,94.4126172683986,6.418859362732988,181.43867095219613,Coconut
33,26,29,25.76977672558968,90.51707639370197,5.836526687048693,179.7001916887224,Coconut
16,7,27,27.317061816303426,93.92612049734512,5.638900445579495,163.55110667161443,Coconut
16,21,34,25.849195910581187,94.83682902029713,6.140979986719671,203.8329635741693,Coconut
16,25,28,27.992321186029184,94.39710273151324,6.125110646667402,172.52208240851544,Coconut
20,12,31,27.474706532376395,92.73344423696534,5.517387974380876,149.331966204561,Coconut
35,10,27,26.831233486140135,91.75928001883773,5.788850531939866,181.5060478891587,Coconut
26,9,26,25.865522466344892,90.98796530221075,6.079433391068022,194.76383292404682,Coconut
39,14,30,28.162362195091415,92.37740301709037,5.872258669973744,211.98168516418627,Coconut
31,29,29,26.48744636042175,94.43306809887667,5.543378302505207,159.03533531258756,Coconut
14,22,27,25.41822634456006,90.34189063318024,6.4322571648819675,200.00463889009905,Coconut
34,27,34,27.761723511613276,92.72404258559637,5.960242790231131,164.11702935538958,Coconut
22,17,30,28.428866358691085,91.82656342600843,5.827309745318006,149.4586909688158,Coconut
114,40,21,23.582480683280235,50.76387875274387,7.141398883928667,71.74785537777015,Cotton
109,43,23,22.827476345637237,62.46663280748786,6.100329652344015,77.43178503633936,Cotton
138,49,16,25.956360814048075,58.018855263988144,7.619710023944473,75.88043676675375,Cotton
131,58,22,24.352744611408294,59.021747746233736,7.753460728885628,83.24894722836149,Cotton
102,51,22,25.706056155300395,51.35853043971993,6.6725659274517435,78.17998868025185,Cotton
121,47,17,23.41002304970337,67.22776907657138,7.676422764613572,87.07217594305726,Cotton
125,52,19,25.7011560913802,52.9688786393572,7.546393296170825,97.74170672600223,Cotton
103,48,19,23.769886625535293,59.537908670488044,7.376838752537225,83.15814751294008,Cotton
102,55,24,24.817993985621687,63.45835122229737,7.697114380024367,87.89916131181165,Cotton
121,59,17,25.8189471501497,53.18384646570757,6.372778900640435,99.34215660923839,Cotton
123,40,18,24.265421537956893,58.278533067979964,6.988405189131059,61.31058716203625,Cotton
116,59,16,22.37430403924249,56.3836683956236,7.4057406975879925,95.23044309528763,Cotton
132,43,16,24.77394659983535,62.81111193834918,7.757502211450058,71.37185201429227,Cotton
131,53,20,23.21184813543705,50.62841466962788,7.797421467574144,76.49421408798167,Cotton
113,40,22,25.863465351672357,68.33433800614173,7.041514546445187,99.87460722879038,Cotton
114,39,15,25.371304793715517,63.39786917926383,7.446958292314551,81.70677461716816,Cotton
132,51,16,22.815863035832905,59.697646286679955,7.456852812445777,79.54967155711529,Cotton
102,39,21,25.259527520112474,56.3850325182088,7.791880605008633,75.34319055482014,Cotton
127,52,17,23.39246958938854,59.13124368466639,7.475175639930965,78.96983611782782,Cotton
138,59,20,25.53527138793852,68.99525639432437,6.831902959945399,63.41493944485856,Cotton
122,50,17,24.63740498879853,52.940674453313186,7.36806160973346,78.62151554478795,Cotton
110,36,16,24.405100495578324,68.13036329459877,7.626729222846877,85.09687264770483,Cotton
129,38,22,25.87664102973129,60.27341745854953,7.7632785580449095,86.46095469582691,Cotton
108,42,23,24.945495446394272,61.634615026215585,7.953588822356978,73.69622641650513,Cotton
121,46,23,23.498559662785233,56.80804334986441,6.0695160430245645,80.87922690052154,Cotton
128,43,17,24.31934348771674,65.24882325898471,6.035927222632834,97.84138546194494,Cotton
115,40,16,25.96614742695038,51.54496316134774,6.887888198232921,96.86620104820108,Cotton
106,59,17,24.812471996888913,64.8284732379667,7.925694055240819,86.86768969068387,Cotton
129,52,18,22.979648044416113,57.02460850141524,7.614535485959567,98.43048113749173,Cotton
125,51,15,23.392968552364422,58.590908779643975,6.104829914479003,66.47057355936295,Cotton
128,38,19,22.92478580289274,63.4980160374952,6.519898094836358,93.33515998968628,Cotton
114,52,24,25.524044710627173,51.14100144449263,7.15187740519788,61.96531038026428,Cotton
112,56,17,23.85871504882542,69.71589430147336,7.6633915504902435,84.76397899667963,Cotton
114,51,19,25.251257720752722,69.51146808101043,7.65680939318425,85.012280943391,Cotton
132,43,23,25.3566579555159,53.88131508172958,6.112925709054066,96.45694043120307,Cotton
119,54,22,22.44260396483186,61.64624170375488,6.602302285320995,83.73318000972253,Cotton
116,35,20,25.701368679403373,50.56470910077555,7.392083332055236,63.3275228185354,Cotton
118,39,21,23.10467763629019,67.61928388520084,6.050244259265984,79.08488532777875,Cotton
122,44,23,23.802440330019312,58.90950169219429,7.018166908003162,94.41679013684366,Cotton
109,49,23,24.458908739868363,52.15599903669838,6.616839508194227,65.68578903704325,Cotton
130,39,16,22.487069387015264,52.11566672359705,7.5803146974307625,63.43917389869033,Cotton
100,43,22,23.117120603010065,67.86440009508951,6.354685431185608,78.93153350005346,Cotton
138,45,16,23.76037023869042,69.05195523555625,7.009291054129402,94.88071353060008,Cotton
111,54,24,22.602583153588345,68.44006871393808,7.050147521279913,98.15964296278979,Cotton
114,59,16,22.981821511809308,58.34789740170567,6.48530835839478,64.98103061762122,Cotton
130,46,22,25.93424554837381,60.35117029466244,7.17614148011909,84.76605565281915,Cotton
139,40,21,23.55322797028088,51.10128787020067,7.164815561798727,97.76309850470344,Cotton
131,45,15,24.767534667745416,58.3287075706045,6.9066577228499035,81.81175769234237,Cotton
112,51,22,22.058367841645115,65.60915004672954,7.8892093050023915,87.53043015840336,Cotton
126,52,24,24.027474026092523,50.4128487589826,7.517213913466754,66.73487859822968,Cotton
124,56,20,24.80055491669339,50.6376073130539,7.923433321770549,97.10568314256989,Cotton
122,37,17,25.2328695485048,63.11157604641092,7.1479960518091765,77.34649371570455,Cotton
104,57,21,25.37087884787939,53.31141080694344,6.230071984093783,70.90870654163913,Cotton
106,47,22,24.748809542002547,54.08573858265654,7.011422904231824,65.16582900653572,Cotton
125,50,22,24.454671614724035,58.18607834611057,7.147724870285855,73.35945076172897,Cotton
138,45,15,25.855831319935334,61.54736853125944,6.1741438231733285,98.02567086505104,Cotton
105,48,24,25.697958133415895,64.55507461396883,7.592058567533814,64.47749847477107,Cotton
131,39,21,25.08240873440615,52.73492116101618,6.396956060542751,89.2211577090919,Cotton
110,53,23,24.8140353998364,68.55954599668732,6.237589931502975,85.57444719136356,Cotton
105,53,24,22.663244639407054,59.320873183419295,7.6478764073982965,72.4903490116676,Cotton
114,47,24,24.00377600767049,60.264992420432904,7.54665865083541,73.66193454867532,Cotton
121,52,15,25.51309978175629,57.717130202519805,6.261278918407326,92.61613258816038,Cotton
134,38,23,25.916595375959567,62.250703478258515,7.007674212724998,94.58228211449448,Cotton
122,43,21,24.190019667566652,62.44006496750598,7.796416937361522,87.59701239110174,Cotton
110,49,21,24.426110556434622,60.17578807275913,7.135068504279006,86.612903825438,Cotton
125,59,19,23.03524608522603,61.161845955624095,6.495300970878053,99.23640158607799,Cotton
138,56,21,22.044365222110184,58.8911251410506,7.254031281290338,62.31376945783698,Cotton
128,56,21,25.223831232888195,67.18929116232175,6.443956114042091,88.46732227239984,Cotton
100,48,23,22.613231084697734,63.97237598996778,6.797717792910172,79.81328786986157,Cotton
114,36,16,23.33467935859889,68.5987706909839,7.925115828156923,69.95328821262879,Cotton
114,45,16,24.553568662211074,62.45775057568321,6.213905114712444,99.53858396382851,Cotton
120,41,16,22.63471339366524,61.27439506381763,7.605157616577787,96.00151561857884,Cotton
136,51,24,25.548188228749353,51.24622609152927,7.054896241138593,75.31528150606061,Cotton
125,54,22,24.132474315051578,64.72501411376543,6.267216003904444,71.77576008168003,Cotton
107,44,23,24.014325918600253,53.06925851093446,7.705282517367628,66.3707862999291,Cotton
120,59,21,25.60875959409789,60.57965580144767,7.396783398136074,89.35583413335532,Cotton
128,38,24,25.432053841416526,57.27688691382008,6.071590612865182,65.28346569786122,Cotton
115,54,24,25.42008020812211,58.70218809514608,6.1344397867928215,65.50345789149792,Cotton
121,41,20,23.092584449650715,59.12142078040932,6.398781334815361,71.14414339424354,Cotton
113,54,16,25.441200080863403,55.19891322287366,6.866305998984502,72.69347283150933,Cotton
132,56,15,22.301096645114242,57.41497095086258,7.1158320335728344,62.292825405635945,Cotton
113,53,20,22.55254249752198,55.04783331010068,6.33315323384652,68.54150142021278,Cotton
119,51,19,22.699101816756812,50.22137772739372,7.216148782217728,80.69750457538008,Cotton
114,57,15,23.394289655590125,68.99620127561428,7.216015755971064,71.2153654273248,Cotton
120,58,17,22.056151114189312,56.04016000498234,6.298917654753976,90.25525172399321,Cotton
137,49,20,24.874940918591616,61.49501126246251,6.216696192975254,81.10601192181245,Cotton
108,40,23,25.59006368816923,57.70742162629611,7.674466097399158,76.68121998739801,Cotton
137,58,22,24.337241463332496,50.91443424932984,6.907877738958772,63.71131435929275,Cotton
102,37,15,23.271179261322697,51.257179093214845,7.26385496344026,86.20994183093558,Cotton
112,50,17,24.783457435270467,55.02556381218974,7.681429769499087,74.3874245171729,Cotton
128,47,16,25.840554467084807,54.70224805287433,7.012817513033649,87.68452828666294,Cotton
101,35,16,25.16056422666771,67.93117838165851,6.9670132661040505,63.63926503624947,Cotton
116,44,21,24.294053154453625,50.506417953995246,7.7494891034279965,91.15055525292868,Cotton
107,56,18,25.573148399117844,60.17455018298007,6.000728113949404,92.2615921178477,Cotton
139,57,15,25.069521082848738,63.652399136088654,6.211625746496731,83.70419036048631,Cotton
104,35,18,23.471988119492142,68.72367749438214,6.676311312186925,85.10771871185617,Cotton
121,42,19,25.00024587165533,52.181114239374054,6.362759974008069,72.59190893075315,Cotton
100,38,19,22.79361377130503,64.20717802882557,7.020475766180586,89.11319910039816,Cotton
101,52,22,22.240864370414748,60.11235654700484,6.7407075764757405,77.42289886952457,Cotton
133,43,23,25.970916438736502,58.787837404787574,7.327543734607503,60.68365252124805,Cotton
84,47,35,24.05385610279513,76.62856802860901,7.3350394365752685,189.50719728651674,Jute
63,36,41,23.21822532864779,73.36113120955842,7.279916993516176,177.9632697247849,Jute
75,46,41,24.12167494850941,71.02303917640658,6.742689005113219,165.99592797912905,Jute
80,35,35,25.914814891920273,83.98657776600744,6.975972583813702,184.33755709921772,Jute
81,36,44,24.773970784987043,87.68585366166312,6.288347759952787,197.09782540308473,Jute
70,51,38,23.874980501470397,75.93930790673703,6.5634784585490795,198.90684299011485,Jute
67,52,43,25.404244309498058,81.45780425456852,6.116130704868514,156.80276118858282,Jute
